888 0
882 4
907 6
931 4
872 5
850 1
846 1
845 0
843 7
841 1
838 2
835 3
832 2
1088 2
799 4
742 2
738 2
736 2
734 5
1085 10
687 1
684 1
682 3
671 2
657 4
655 1
652 4
651 2
641 -1
641 0
633 1
631 1
622 2
616 1
611 4
603 5
601 1
584 1
1079 7
567 1
562 3
555 2
555 4
533 2
515 1
495 4
489 1
488 2
475 1
469 5
457 1
436 1
427 4
427 2
425 3
411 1
401 1
400 2
397 0
394 1
392 1
377 2
376 2
371 3
363 0
355 1
343 3
340 0
334 3
333 1
329 1
328 1
1054 10
314 0
314 3
294 10
1038 1
286 0
285 2
274 4
272 1
272 0
254 0
246 2
1032 3
219 1
211 4
208 0
177 1
174 0
169 2
1021 2
1021 7
1020 0
137 1
134 3
134 0
1017 2
113 3
112 3
106 1
90 1
71 4
68 2
40 0
22 1
1196 4
527 1
527 0
1174 5
508 17
498 3
494 2
1172 20
476 2
474 4
465 2
461 3
448 2
440 3
433 1
431 3
405 4
376 3
358 5
339 3
1196 12
276 1
1152 12
1152 9
1151 18
258 1
253 2
245 3
1196 14
1147 23
216 6
192 3
189 3
182 2
1196 22
1196 21
146 1
117 2
1142 5
1141 15
70 5
62 4
61 1
1196 12
55 6
54 2
1196 5
1196 3
1107 6
1196 10
1196 5
1196 14
1196 31
1195 5
1022 4
1195 11
1018 8
1017 3
1015 8
1195 12
986 9
1196 5
972 6
940 2
926 7
917 1
1196 27
1196 14
900 1
900 11
1196 27
893 1
881 8
832 6
1196 15
813 1
1196 13
769 3
738 8
735 7
729 5
1184 15
707 8
705 4
1177 7
592 3
590 -1
589 4
579 5
575 1
571 2
558 3
1219 30
539 10
571 10
530 1
510 4
497 6
418 7
316 3
219 1
185 10
152 1
98 5
30 0
826 9
634 15
446 3
373 4
365 3
246 1
116 8
39 3
15 0
311 2
302 2
713 23
266 5
224 2
198 3
1122 5
155 0
153 1
149 3
97 4
94 5
89 4
86 4
85 2
85 1
80 2
60 1
51 0
46 4
26 0
25 1
1104 23
1099 0
1094 13
1046 1
1042 7
1141 3
1141 7
1016 15
1012 3
1000 2
945 3
935 8
931 13
907 1
897 4
887 4
886 17
859 4
855 7
827 5
820 4
814 7
812 5
809 16
799 -1
1140 3
781 3
1139 3
1139 9
746 9
746 44
731 5
709 6
700 3
699 20
697 5
692 10
687 6
684 2
670 7
664 6
663 4
655 6
640 3
610 9
596 10
575 7
545 7
537 4
1134 13
414 5
412 8
403 9
402 8
396 7
388 6
1133 16
382 2
331 12
330 7
329 5
325 2
578 4
275 4
204 1
175 2
92 3
30 1
67 6
550 5
523 6
721 14
718 11
833 6
295 8
105 10
820 13
818 3
808 14
832 7
833 35
736 7
830 7
292 2
738 24
244 13
172 5
996 10
992 7
952 10
946 6
945 7
916 41
886 5
831 3
791 6
731 7
683 6
682 62
1034 9
1034 10
660 0
500 10
495 2
488 7
448 5
1029 4
1026 8
1025 2
362 1
355 13
342 7
627 1
626 2
623 1
618 6
594 3
588 1
582 2
551 2
549 3
551 0
542 5
998 5
993 4
518 0
508 4
502 1
495 2
495 3
466 6
466 3
465 9
462 4
450 4
449 7
449 1
441 5
441 12
979 2
440 4
438 4
438 6
975 1
414 1
392 0
392 2
390 1
383 5
376 1
371 1
365 0
363 1
357 1
348 1
958 1
329 1
329 1
314 2
314 1
310 1
300 2
946 6
287 1
286 1
285 3
279 2
277 3
275 2
275 1
273 1
267 3
263 1
258 1
251 2
249 2
243 1
239 1
226 5
222 0
220 1
218 0
925 2
194 4
172 1
166 0
916 2
161 3
159 1
144 3
136 4
135 3
121 1
114 0
108 4
100 4
98 3
96 3
94 2
90 3
72 3
61 2
60 1
60 3
58 2
885 2
51 1
46 4
42 2
32 1
25 4
24 2
22 3
22 0
29 1
851 1
847 2
844 5
840 1
818 0
816 3
806 10
803 2
792 6
778 2
778 5
768 2
728 3
725 3
719 9
709 10
704 3
696 2
696 1
695 3
695 8
692 3
673 7
669 2
649 2
632 1
496 8
208 13
134 5
121 8
71 1
15 2
637 4
564 5
1078 6
1243 23
1068 4
1057 22
1051 3
1035 6
1017 6
1243 16
1215 27
953 6
907 2
906 5
900 12
896 6
892 0
891 1
884 5
878 1
866 3
863 1
1235 3
814 1
759 0
744 1
733 3
721 5
710 2
698 1
819 11
676 6
787 5
1243 5
634 5
634 21
610 3
610 4
601 4
535 2
527 2
523 5
519 5
515 2
513 3
501 4
498 3
489 10
487 1
485 1
463 4
426 1
412 3
396 0
394 -1
390 4
1243 18
254 2
1226 4
193 2
192 3
178 4
158 2
146 -2
143 1
1224 4
1243 77
1243 7
96 3
63 3
57 1
35 5
1222 7
1222 4
1222 16
1243 8
1243 7
1213 4
1242 9
1209 1
1209 4
1204 7
1204 4
1243 18
1199 3
1242 18
1242 6
1241 15
1241 30
1191 6
1191 19
1190 5
1190 5
1241 6
1243 14
1241 8
1243 16
1241 6
1177 6
1173 7
1167 4
1167 8
1240 12
1152 4
1150 4
1239 13
1239 5
1103 3
1092 5
71 1
769 14
56 0
53 0
763 0
37 1
33 0
747 -1
728 4
726 3
692 7
648 4
628 5
626 4
603 2
602 2
595 3
589 5
516 16
493 2
469 0
469 1
540 8
422 0
419 1
832 22
370 -4
364 1
348 3
329 2
326 1
294 -2
269 0
269 4
251 1
801 5
226 4
179 3
173 0
160 3
159 2
150 1
141 0
139 3
130 14
646 7
639 0
578 4
576 5
555 5
555 3
550 5
550 3
547 4
541 3
522 12
502 9
490 21
461 1
458 0
444 9
442 2
439 2
439 9
433 0
433 3
419 13
412 2
412 19
1174 4
407 6
398 5
392 4
383 2
382 6
376 6
374 5
358 4
1204 -5
314 5
298 8
297 7
282 8
282 0
279 1
278 8
277 0
277 3
269 6
256 8
1205 13
254 -1
251 3
251 0
251 7
243 1
1163 3
217 2
196 5
177 3
159 4
154 6
154 5
154 0
1204 13
106 5
102 10
55 2
1154 0
1128 6
1127 34
1116 3
1205 15
1113 21
1111 17
1105 19
1100 20
1090 1
1087 11
1070 37
1064 9
1205 15
1038 4
1034 2
1033 2
1016 13
1205 25
1005 7
1005 1
998 6
998 24
1205 12
995 2
993 1
1153 16
974 3
972 14
1904 0
966 9
948 0
940 26
1195 8
924 12
921 7
911 0
901 8
889 21
869 12
864 7
853 5
844 1
843 4
841 2
833 6
1190 14
1189 46
795 8
773 4
773 6
733 8
707 7
694 7
690 7
679 9
673 6
283 4
203 2
589 6
437 7
695 1
690 2
689 12
687 3
1031 3
681 3
680 -1
679 1
676 1
675 3
669 0
657 3
657 1
655 3
650 2
649 4
648 5
636 4
636 2
636 3
628 4
624 3
616 3
616 3
612 6
608 1
599 0
596 7
578 3
575 6
571 6
568 1
568 4
1064 8
543 5
529 4
526 6
523 4
969 6
491 4
489 1
466 4
466 2
463 3
461 2
449 3
442 -1
434 6
414 1
412 1
411 1
410 3
395 2
927 8
383 2
378 1
378 1
369 5
365 7
364 4
920 5
354 1
349 2
310 2
281 4
281 0
281 2
889 1
280 0
881 2
874 1
249 0
240 1
900 3
863 10
222 4
217 1
210 3
210 -4
855 1
201 5
200 1
199 2
190 0
186 3
180 0
175 0
166 1
156 2
154 -4
148 1
138 0
134 3
133 0
142 2
132 0
840 6
118 3
118 2
111 1
108 1
106 0
97 0
96 3
92 7
89 2
89 1
88 0
82 0
64 0
63 0
61 2
829 10
45 0
36 0
824 1
813 0
777 1
767 6
765 4
750 1
744 2
736 6
714 5
1216 4
749 2
748 5
715 12
1214 2
707 10
703 2
693 3
683 3
682 2
680 1
662 2
1207 6
651 7
631 1
631 7
623 2
611 5
1200 13
586 4
1198 3
567 4
515 0
510 3
490 3
473 3
470 5
454 5
449 4
1231 3
426 3
407 3
390 3
358 5
357 4
342 1
341 0
337 3
337 3
1146 6
330 3
1144 2
329 1
1141 6
1138 1
323 0
317 11
316 0
313 4
299 0
291 1
281 2
244 1
1121 5
231 3
229 1
211 7
206 4
175 5
169 2
169 0
165 3
165 1
165 1
159 4
157 4
154 4
142 3
136 4
120 0
108 2
105 2
102 5
86 0
75 2
54 3
51 0
49 4
9 0
1073 3
1064 10
1058 1
1049 5
1229 4
989 2
972 1
971 0
970 2
963 2
952 2
925 2
1231 4
905 8
887 0
877 8
876 5
856 1
854 5
846 2
842 2
835 4
834 4
818 0
816 2
783 5
1217 3
1007 9
825 1
818 0
987 2
986 6
794 2
784 2
782 1
776 1
1007 27
768 7
757 1
745 0
743 2
740 0
1007 5
734 1
977 9
1033 2
715 3
975 2
703 2
684 1
665 2
658 5
651 0
651 0
962 5
641 1
637 1
630 4
626 2
610 1
608 0
953 1
590 3
949 2
948 6
581 2
554 1
547 1
536 0
535 1
532 1
531 1
530 2
529 0
519 0
516 1
509 2
1006 9
483 1
467 2
924 0
457 1
448 4
917 1
428 2
915 4
421 0
414 3
402 0
401 0
398 0
396 0
392 0
385 0
904 2
902 1
358 5
354 0
351 -1
901 3
341 0
339 0
333 2
895 1
321 0
894 2
319 2
316 0
894 0
315 0
309 2
285 1
284 0
281 3
882 1
265 0
253 -2
241 2
997 3
874 4
235 0
229 1
228 0
211 1
1007 16
869 2
203 1
192 0
180 1
179 1
176 2
170 0
166 0
164 1
162 2
160 1
152 0
151 0
140 0
138 0
137 1
132 1
125 0
109 0
109 0
854 2
94 -1
85 1
71 0
64 0
847 0
50 1
993 4
44 0
36 1
33 0
28 3
844 1
841 2
24 0
19 0
17 0
15 0
14 1
836 0
88 0
29 2
673 3
661 3
659 2
603 9
590 4
578 -2
546 3
540 8
442 1
785 11
783 4
767 3
271 1
260 1
202 3
202 7
159 2
1026 0
1022 6
1450 13
1005 7
993 8
1437 9
936 6
913 1
895 1
890 1
879 3
1365 5
842 2
823 0
792 1
792 6
791 1
738 21
726 2
714 3
698 0
697 1
693 4
688 1
688 2
674 10
653 0
644 3
635 4
635 1
630 1
625 1
616 12
612 6
598 7
593 1
588 3
582 1
579 5
573 0
564 0
547 1
537 2
511 2
511 4
500 1
486 3
485 10
481 1
476 3
471 4
460 3
455 3
455 2
448 2
448 2
441 1
1195 5
434 0
418 5
418 2
416 3
393 0
390 0
377 3
363 1
350 7
350 7
340 3
338 0
333 -2
319 1
308 -1
303 0
278 1
267 5
1471 24
242 1
235 3
1116 6
212 3
1112 3
206 2
202 4
1111 4
1111 124
187 0
184 0
180 1
173 0
172 1
170 0
165 1
153 1
152 2
146 3
130 0
120 1
109 1
103 6
1463 6
97 0
83 1
65 1
40 1
20 1
10 0
1048 5
1048 22
43 0
291 1
313 10
278 4
245 4
207 4
206 2
144 1
133 1
88 10
312 1
309 1
1216 17
277 -3
1037 3
242 -2
211 2
210 -1
204 0
172 -3
154 1
154 0
139 0
134 0
133 3
132 8
125 -1
1027 2
112 -1
101 1
783 13
89 -2
83 4
25 1
15 1
1013 8
1007 3
996 9
995 3
991 1
990 5
983 5
983 3
962 1
961 5
952 2
951 1
942 9
940 8
917 4
887 3
879 6
877 5
866 8
866 9
859 1
854 10
1153 4
836 1
826 8
819 0
812 2
1132 13
1131 10
770 5
731 2
1216 12
720 4
699 3
699 4
1206 3
680 2
668 5
644 1
644 89
722 8
603 4
601 2
588 1
586 1
521 5
516 2
1075 1
497 3
491 1
490 -1
461 -1
435 5
1058 2
407 0
401 2
397 2
393 3
387 0
1049 1
330 -2
334 4
324 13
316 1
229 8
980 4
194 4
189 3
183 1
979 3
158 5
978 7
148 9
119 2
117 7
114 5
106 4
78 4
63 -2
70 0
968 3
967 9
962 4
959 12
948 4
937 4
1008 0
1007 15
1007 13
862 4
849 5
845 5
838 10
825 14
803 1
798 3
775 3
776 6
747 8
712 3
692 1
685 -2
684 7
680 5
655 2
1001 8
646 8
614 7
608 4
604 8
601 1
596 3
581 1
561 5
542 3
540 2
536 5
535 10
512 5
498 -1
496 7
440 1
437 2
426 5
995 6
995 5
994 6
400 11
399 2
398 2
384 12
990 4
375 5
365 4
186 1
185 0
85 1
26 1
14 3
715 11
673 8
279 8
175 4
138 9
78 7
821 6
980 3
971 5
946 5
908 9
873 5
1238 49
860 1
843 3
803 10
1238 16
800 21
796 0
785 1
772 4
695 5
688 13
680 1
667 1
630 2
622 5
1210 5
619 5
610 5
1208 4
605 0
598 7
597 -1
576 0
565 3
537 -3
1199 11
527 2
526 1
526 6
515 0
504 0
1238 11
485 2
1238 24
464 0
463 0
454 0
451 2
1238 2
443 0
1177 2
429 1
429 6
423 1
420 1
1173 4
412 3
1238 5
398 2
398 12
380 1
373 0
1237 28
363 0
357 9
336 12
335 0
330 2
1238 10
328 2
322 1
313 3
313 8
308 7
297 4
297 63
297 9
274 9
272 7
1238 14
247 0
246 3
243 65
1120 26
224 1
223 0
220 1
217 0
215 0
211 2
211 2
209 2
206 0
194 0
1113 12
144 1
123 0
119 0
110 12
69 3
66 0
63 0
54 2
33 0
23 1
15 0
12 -2
12 1
12 3
1060 1
1234 10
1047 0
1035 9
1232 17
1020 6
1013 24
1231 38
316 9
314 1
1124 6
1245 5
309 2
285 2
281 1
271 4
270 4
266 14
264 1
1112 3
1107 5
229 1
228 3
216 3
212 0
170 -2
154 1
153 1
140 3
136 5
105 5
86 3
73 0
1066 3
22 0
10 3
1245 13
1032 1
1031 5
1025 7
1023 13
1245 2
1245 7
980 61
978 1
1237 4
956 0
955 7
1245 6
953 3
941 1
930 9
930 7
882 1
860 10
821 4
810 6
1245 4
1245 7
1245 6
1230 12
769 4
766 9
758 3
751 2
1245 8
745 11
1224 1
1245 3
737 4
735 10
735 1
731 4
730 7
723 5
722 2
1245 24
719 6
718 4
713 7
712 3
706 7
700 5
698 17
698 4
1245 3
691 20
683 5
681 6
676 8
664 1
661 2
655 4
1208 8
634 8
626 15
1245 1
617 4
616 2
611 3
1245 6
607 2
606 2
599 3
598 7
595 5
593 15
1245 -3
577 4
576 5
573 9
567 4
567 5
567 10
555 3
541 3
532 1
527 4
524 1
515 17
1245 6
491 2
481 0
478 2
1244 21
1244 7
455 1
452 7
437 1
433 12
426 1
418 7
416 6
408 1
407 2
1244 18
1142 2
375 4
371 0
370 3
365 2
360 6
338 1
337 0
1244 16
1133 3
331 1
1244 1
886 7
863 7
862 8
1230 36
859 8
857 17
855 11
909 38
830 18
819 8
816 7
814 7
813 10
799 5
782 3
782 11
765 5
761 0
908 10
750 14
725 3
724 8
722 7
715 7
702 8
696 6
689 5
683 4
907 8
895 4
647 11
628 4
628 3
623 9
613 5
600 5
598 3
593 4
591 5
588 6
587 3
584 3
580 7
577 1
566 4
549 2
535 3
904 8
531 4
523 1
519 2
494 4
484 2
484 9
426 4
425 1
419 2
385 4
333 2
322 2
276 2
272 4
270 3
909 12
901 14
900 8
900 9
246 1
244 2
241 3
240 1
239 1
899 9
226 2
225 3
207 3
185 2
183 2
171 4
150 2
143 1
139 4
134 0
134 0
131 1
128 5
97 4
91 4
87 3
86 3
909 20
43 2
42 1
890 9
420 9
222 7
209 2
912 13
910 4
910 9
909 4
901 18
900 10
882 7
870 8
869 8
866 4
854 10
843 10
840 5
839 9
839 14
826 11
825 7
819 13
819 5
812 10
924 16
810 -2
806 6
792 7
774 3
761 17
753 6
728 5
725 6
716 2
701 6
690 4
922 7
671 8
667 8
656 10
649 6
636 14
614 5
595 5
595 7
548 7
532 2
520 12
499 3
477 -2
456 4
420 3
920 13
416 4
385 7
376 14
373 4
346 8
346 4
326 6
322 1
320 1
260 14
247 9
223 5
221 13
216 4
202 5
190 8
178 4
160 5
917 6
146 3
146 3
145 0
917 14
138 2
138 7
129 9
112 0
108 4
917 8
88 5
58 1
882 17
54 2
49 5
43 4
41 5
33 4
30 0
20 3
17 9
925 2
1210 8
904 2
903 4
902 1
900 1
895 7
894 0
875 6
869 5
859 1
847 3
841 9
831 1
795 6
793 0
782 1
1190 4
732 1
727 4
698 3
698 2
680 2
1176 2
677 7
671 3
661 2
659 6
635 1
633 1
617 3
617 4
610 1
600 0
589 7
582 5
574 3
573 3
569 3
560 9
552 2
545 5
537 -2
537 7
530 1
1139 10
518 1
483 1
469 2
462 2
453 1
452 4
450 2
449 8
1114 6
422 0
417 3
399 4
1100 7
389 2
380 3
1096 3
377 9
1093 4
370 2
369 4
369 1
357 2
354 10
350 2
350 1
332 0
329 1
329 3
328 1
327 0
1074 7
319 2
316 3
316 3
313 2
299 1
293 1
1054 4
285 1
284 0
281 2
274 1
272 4
272 1
266 2
1044 1
260 20
259 1
1037 5
247 1
243 1
239 0
238 2
1034 9
230 2
222 8
216 0
205 3
202 1
197 1
187 7
184 2
176 3
168 1
168 0
166 0
156 1
152 0
150 2
148 3
144 0
140 0
139 0
128 6
126 2
125 1
124 5
113 0
90 2
79 0
69 1
69 1
58 3
992 3
992 4
47 2
43 1
42 2
38 0
28 1
22 0
21 1
19 0
982 3
13 1
980 4
978 9
964 6
944 5
470 1
435 5
429 3
427 5
421 1
419 2
411 1
1004 2
999 2
368 2
354 7
343 1
340 7
984 2
317 1
314 -3
974 2
289 2
285 0
283 6
1063 5
279 8
272 4
270 1
262 4
244 2
239 2
236 0
218 0
215 0
209 2
953 3
180 5
174 2
941 2
150 2
704 0
935 7
90 2
73 8
69 4
66 0
66 3
65 -1
925 5
925 1
924 2
917 10
915 2
13 -2
879 1
1062 13
863 0
862 1
853 5
852 1
838 0
837 1
820 1
804 1
800 -2
1206 8
747 5
734 5
734 1
1051 1
1051 6
725 0
704 2
704 2
700 3
690 2
682 3
680 6
673 2
672 5
662 2
658 0
647 1
645 1
636 0
635 1
622 2
610 1
603 0
581 4
578 2
574 0
570 3
547 1
525 2
515 1
495 0
478 3
476 0
1024 3
452 4
446 2
1064 8
1020 5
42 10
42 0
40 3
35 4
30 1
639 9
511 8
413 5
406 3
356 6
302 9
791 6
57 6
687 15
658 7
572 15
782 2
769 11
749 6
197 1
195 1
175 5
1434 5
150 2
1433 3
128 1
85 1
1121 7
37 2
34 2
1428 3
30 1
10 0
1424 16
1415 6
1121 4
1411 4
1397 6
1393 8
1393 30
1369 6
1350 5
1322 3
1318 3
1297 6
1294 4
1281 3
1279 2
1279 6
1266 9
1258 3
1240 5
1238 2
1164 7
1163 2
1133 3
1120 3
1072 11
1045 7
1044 9
1029 4
1026 2
1009 3
1008 2
1007 6
1004 0
1004 6
977 4
966 5
939 3
912 4
907 5
906 7
906 5
870 4
841 4
834 14
812 11
800 6
797 2
797 6
797 6
772 7
720 4
665 1
658 3
640 4
588 4
567 5
1111 3
549 5
541 1
538 8
524 5
519 7
1110 5
480 4
1109 6
465 0
420 3
1454 16
406 3
392 3
324 5
309 2
287 4
236 1
230 1
223 2
209 0
480 7
262 5
532 10
92 1
34 5
306 4
286 6
135 3
115 5
62 4
895 15
882 3
852 11
852 11
917 10
799 5
742 14
733 4
685 1
661 3
660 5
632 10
624 1
915 13
605 2
602 8
589 6
589 6
503 4
912 10
439 6
438 9
430 3
423 1
368 6
355 9
820 11
805 12
799 2
1326 4
779 4
768 5
762 9
759 7
749 6
732 5
726 7
707 13
694 4
691 12
666 12
650 5
648 5
648 11
646 5
643 7
641 9
640 14
618 11
595 2
589 4
568 13
545 6
543 8
521 2
540 7
516 1
465 3
462 -1
448 5
425 3
421 1
417 2
1235 2
411 1
1426 2
1233 1
385 1
379 4
365 3
363 3
352 6
1228 1
338 12
338 2
308 1
278 2
1194 5
1194 10
260 4
254 3
242 4
1187 6
204 4
174 6
1170 2
132 3
1165 4
115 3
1372 7
68 4
46 3
40 3
12 4
1140 1
1135 5
1131 0
1123 5
1120 2
1119 6
1116 5
1358 3
1098 3
1098 2
1087 1
1053 6
1052 3
1048 6
1045 4
1043 2
1043 4
1348 12
1031 2
1026 2
985 0
985 4
979 1
965 1
962 2
1334 8
935 6
931 18
923 24
923 3
896 13
895 7
883 8
879 0
856 2
1328 5
825 10
823 3
600 4
454 8
439 4
377 6
149 1
74 2
28 0
794 5
266 2
223 0
162 1
135 0
92 3
76 1
54 0
546 6
338 11
329 2
322 0
297 9
127 1
20 3
672 13
435 1
415 1
304 1
273 4
196 20
85 -2
73 3
24 1
535 9
153 0
105 3
1330 1
1330 6
1223 2
1181 8
582 0
683 0
683 5
665 4
659 1
655 8
653 2
652 1
651 4
614 1
605 2
591 1
579 1
571 0
548 3
528 3
488 0
486 3
486 3
1048 2
472 1
469 2
469 1
466 2
462 -1
460 3
449 -2
1038 2
439 0
1035 1
429 0
414 1
403 2
402 0
394 0
384 1
379 0
370 1
370 6
367 1
1006 2
355 3
354 5
352 0
328 1
325 1
315 2
312 0
985 4
299 4
298 0
296 2
294 1
291 0
284 3
280 0
280 3
274 0
273 3
271 0
269 1
265 0
263 5
263 0
256 2
254 17
252 1
251 0
248 2
953 6
238 1
237 0
948 1
232 0
231 0
229 0
223 1
222 0
221 1
217 1
937 0
208 2
203 1
203 8
200 1
199 1
931 0
180 2
171 0
171 2
170 2
168 3
167 2
165 2
157 1
913 12
153 0
142 4
140 2
906 1
133 4
127 0
118 4
113 2
109 1
105 3
101 3
97 0
92 0
88 0
79 2
75 3
74 4
72 1
70 1
68 0
66 5
61 3
59 0
56 0
56 0
51 0
50 0
49 0
864 2
36 1
35 1
35 0
35 2
34 1
34 1
32 4
32 1
27 0
27 0
24 2
21 3
17 5
16 0
844 2
11 0
818 4
816 16
783 4
777 2
770 8
770 0
759 6
743 3
741 2
693 3
913 3
904 4
1002 26
893 1
886 3
885 2
884 3
882 4
880 2
875 3
866 4
816 2
1001 2
1000 5
753 3
1000 7
729 1
728 3
699 1
999 3
687 1
680 2
670 2
1002 26
1002 4
638 5
631 2
624 2
621 1
605 0
567 2
547 0
994 6
541 3
539 2
533 1
504 2
492 3
488 6
476 5
993 17
463 3
439 4
434 3
425 1
991 2
411 6
396 7
395 0
394 2
387 2
380 1
379 3
373 5
366 1
355 3
349 5
347 3
340 0
338 1
314 -1
308 3
301 1
292 2
281 2
984 3
279 0
277 5
257 4
256 4
241 2
979 6
233 2
211 1
976 5
203 3
974 3
183 2
173 1
172 2
165 1
163 4
162 4
161 1
139 1
966 3
116 3
113 4
105 3
75 3
69 3
959 2
1002 30
59 0
958 3
47 3
37 1
34 2
954 2
28 2
21 3
935 2
933 5
920 5
839 37
893 10
1619 115
826 1
820 10
811 6
799 -4
795 8
1588 3
777 2
725 33
719 -7
682 0
680 5
670 1
1037 40
613 7
608 7
599 -13
575 2
574 1
547 3
545 0
516 7
513 14
467 14
442 1
388 7
381 13
375 -1
362 -16
1565 11
330 18
321 0
317 4
306 4
305 3
288 -14
285 6
283 7
267 0
258 6
243 27
232 0
199 8
1034 6
148 28
145 16
140 -8
134 -4
1382 17
119 7
111 4
106 2
104 0
89 7
82 -3
79 23
78 16
358 1
1553 8
1553 310
1552 0
54 2
51 6
49 12
48 -10
40 0
34 10
24 -6
1619 22
1517 1
1619 5
1499 -6
1488 4
1620 10
1473 11
1470 1
1460 1
1414 4
1414 25
1619 2
1382 25
1362 5
1348 -3
1619 15
1619 4
1619 15
1295 3
1267 14
1267 5
1267 13
1268 30
1619 29
1243 1
1238 2
1224 6
1211 -3
1195 12
1194 12
1600 0
1600 6
1143 0
1127 1
1111 4
1104 12
1087 2
1083 5
1620 45
1062 2
1022 1
1270 3
1020 0
1618 1
1618 3
1031 9
1618 8
979 1
976 2
1618 11
957 2
946 25
1620 6
1618 671
932 38
929 4
926 11
924 65
919 7
912 34
910 -2
902 5
900 8
1620 34
884 0
883 11
1618 191
872 3
865 2
862 20
853 5
847 7
834 7
830 4
827 9
817 6
816 4
812 8
748 5
745 1
705 2
694 8
694 0
670 2
1337 8
658 6
653 1
651 5
646 2
641 1
636 3
633 3
625 4
545 4
540 12
538 4
502 2
482 0
443 3
439 8
426 4
1282 2
416 8
1276 28
415 0
1274 1
410 1
360 3
349 3
289 2
269 1
261 2
245 1
275 9
234 3
211 5
182 4
1229 1
180 4
167 1
154 1
1217 7
147 1
136 1
1217 11
110 6
95 1
1216 4
74 2
64 2
1212 4
19 1
14 1
12 2
1478 7
1188 3
1159 10
1149 5
1118 5
1456 7
1070 6
1033 5
1020 3
1020 2
1019 2
1430 8
997 10
978 5
966 7
